Hariltsagchdiin_id,Credit_onoo,Bairshil,Huis,Nas,Dansan_dahi_mongo_usd,Avsan_uilchilgeenii_too,Olon_ulsiin_kardtai_eseh,Idevhtei_hariltsagch_eseh,Avdag_Tsalin_usd,zeel_avsan_eseh
15766289,751,Mongolia,Eregtei,47,142669.93,2,Tiim,Ugui,162760.96,Ugui
15593014,525,Mongolia,Eregtei,33,112833.35,1,Ugui,Tiim,175178.56,Ugui
15584545,532,Mongolia,Emegtei,40,0,2,Ugui,Tiim,177099.71,Ugui
15675949,696,Spain,Emegtei,43,0,2,Tiim,Tiim,66406.37,Ugui
15672091,786,Germany,Emegtei,32,104336.43,2,Ugui,Ugui,59559.81,Ugui
15801658,580,Mongolia,Eregtei,55,104305.74,1,Ugui,Tiim,175750.21,Ugui
15706185,596,Germany,Eregtei,47,140187.1,2,Tiim,Tiim,174311.3,Ugui
15789863,683,Mongolia,Eregtei,39,0,2,Tiim,Ugui,171716.81,Ugui
15720943,747,Mongolia,Emegtei,45,114959.12,1,Tiim,Ugui,189362.39,Tiim
15697997,602,Mongolia,Eregtei,33,164704.38,1,Ugui,Tiim,180716.1,Tiim
15665416,779,Mongolia,Eregtei,62,119096.55,1,Ugui,Tiim,116977.89,Ugui
15660200,551,Mongolia,Eregtei,31,0,2,Tiim,Tiim,185105.44,Ugui
15619653,666,Mongolia,Eregtei,47,0,1,Tiim,Ugui,35046.97,Tiim
15773447,526,Spain,Eregtei,30,0,1,Tiim,Ugui,36251,Ugui
15739160,849,Mongolia,Emegtei,41,115465.28,1,Tiim,Ugui,103174.5,Ugui
15689237,471,Mongolia,Emegtei,27,0,2,Tiim,Ugui,122642.09,Ugui
15679297,628,Spain,Eregtei,43,184926.61,1,Tiim,Ugui,122937.57,Ugui
15591433,674,Germany,Eregtei,43,85957.88,2,Tiim,Ugui,8757.39,Ugui
15642725,797,Mongolia,Eregtei,32,114084.6,1,Ugui,Tiim,125782.29,Ugui
15701962,590,Spain,Emegtei,29,166930.76,2,Tiim,Ugui,122487.73,Ugui
15811613,588,Mongolia,Emegtei,27,0,1,Tiim,Ugui,20066.38,Ugui
15741049,577,Mongolia,Eregtei,29,0,2,Tiim,Tiim,55473.15,Ugui
15724423,571,Mongolia,Emegtei,38,107193.82,2,Ugui,Ugui,38962.94,Ugui
15574305,680,Mongolia,Eregtei,36,116275.12,1,Tiim,Tiim,63795.8,Ugui
15678168,648,Spain,Emegtei,27,0,2,Tiim,Tiim,163060.43,Ugui
15697020,618,Mongolia,Eregtei,39,91068.56,1,Tiim,Ugui,26578.69,Ugui
15610801,648,Germany,Eregtei,41,123049.21,1,Ugui,Tiim,5066.76,Ugui
15745232,759,Mongolia,Emegtei,39,0,2,Tiim,Tiim,140497.67,Ugui
15722758,585,Mongolia,Eregtei,40,0,2,Ugui,Ugui,146156.98,Ugui
15792102,774,Mongolia,Emegtei,42,137781.65,1,Ugui,Ugui,199316.19,Ugui
15675185,697,Germany,Emegtei,48,108128.96,2,Tiim,Tiim,103944.37,Ugui
15801247,605,Spain,Eregtei,39,105317.73,2,Tiim,Ugui,138021.36,Ugui
15725660,676,Mongolia,Eregtei,20,80569.73,1,Ugui,Ugui,68621.98,Ugui
15638963,678,Mongolia,Emegtei,22,174852.89,1,Tiim,Tiim,28149.06,Ugui
15800061,495,Spain,Emegtei,45,89158.94,3,Tiim,Ugui,135169.76,Tiim
15578006,787,Mongolia,Emegtei,85,0,2,Tiim,Tiim,116537.96,Ugui
15668504,770,Mongolia,Eregtei,36,89800.14,1,Tiim,Tiim,105922.69,Ugui
15687491,817,Germany,Eregtei,45,101207.75,1,Ugui,Ugui,88211.12,Tiim
15610403,659,Mongolia,Eregtei,43,106086.42,2,Tiim,Ugui,26900.63,Ugui
15741094,693,Mongolia,Eregtei,21,0,2,Tiim,Tiim,3494.02,Ugui
15807909,744,Mongolia,Eregtei,47,0,2,Tiim,Ugui,113163.17,Ugui
15666141,829,Spain,Emegtei,26,101440.36,2,Tiim,Tiim,19324.5,Ugui
15617134,716,Mongolia,Eregtei,38,0,2,Tiim,Ugui,189678.7,Ugui
15783029,671,Mongolia,Eregtei,34,106603.74,2,Tiim,Tiim,26387.71,Ugui
15622833,835,Germany,Emegtei,29,130420.2,2,Ugui,Ugui,106276.55,Ugui
15746422,636,Mongolia,Emegtei,38,0,1,Tiim,Ugui,45015.38,Ugui
15750839,649,Spain,Eregtei,29,45022.23,1,Tiim,Tiim,173495.77,Ugui
15749130,621,Germany,Eregtei,27,74298.43,1,Tiim,Tiim,52581.96,Ugui
15779862,658,Germany,Emegtei,31,133003.03,1,Ugui,Tiim,146339.27,Tiim
15767871,784,Spain,Eregtei,48,0,2,Tiim,Tiim,182609.97,Ugui
15679651,783,Spain,Emegtei,37,136689.66,1,Tiim,Ugui,197890.65,Ugui
15576219,615,Mongolia,Eregtei,32,0,2,Tiim,Tiim,6225.63,Ugui
15699247,791,Mongolia,Emegtei,44,0,2,Tiim,Tiim,123977.86,Tiim
15619087,762,Mongolia,Eregtei,53,102520.37,1,Tiim,Tiim,170195.4,Ugui
15605327,607,Mongolia,Eregtei,35,0,2,Tiim,Tiim,114190.3,Ugui
15610140,601,Mongolia,Emegtei,34,0,2,Tiim,Ugui,27022.57,Ugui
15791174,540,Spain,Eregtei,67,88382.01,1,Ugui,Tiim,59457,Ugui
15602373,812,Mongolia,Eregtei,44,115049.15,2,Tiim,Ugui,165038.41,Ugui
15762605,685,Mongolia,Eregtei,58,104796.54,1,Tiim,Tiim,154181.41,Ugui
15598840,680,Mongolia,Eregtei,33,123082.08,1,Tiim,Ugui,134960.98,Ugui
15744279,680,Spain,Emegtei,58,0,2,Tiim,Tiim,65708.5,Ugui
15670619,631,Mongolia,Emegtei,33,0,2,Ugui,Ugui,117374.22,Ugui
15599533,569,Mongolia,Emegtei,43,0,2,Tiim,Tiim,77703.19,Ugui
15757837,584,Germany,Eregtei,33,88311.48,2,Tiim,Tiim,177651.38,Ugui
15697574,582,Mongolia,Emegtei,40,0,3,Tiim,Tiim,60954.45,Ugui
15578738,609,Mongolia,Eregtei,32,71872.19,1,Tiim,Tiim,151924.9,Ugui
15762228,506,Spain,Eregtei,35,110046.93,2,Tiim,Ugui,26318.73,Ugui
15614827,503,Mongolia,Eregtei,42,104430.08,1,Tiim,Tiim,147557.71,Ugui
15789815,503,Mongolia,Emegtei,28,0,2,Tiim,Ugui,125918.17,Ugui
15579781,806,Germany,Eregtei,31,138653.51,1,Tiim,Ugui,190803.37,Ugui
15587013,653,Mongolia,Emegtei,31,102575.04,1,Tiim,Tiim,11043.54,Ugui
15570932,666,Mongolia,Eregtei,43,137780.74,2,Tiim,Tiim,119100.05,Tiim
15794661,674,Spain,Eregtei,32,0,2,Tiim,Ugui,140579.17,Ugui
15581654,798,Mongolia,Eregtei,32,0,2,Ugui,Tiim,37731.95,Ugui
15644296,740,Mongolia,Emegtei,30,105209.54,1,Tiim,Ugui,1852.58,Ugui
15614420,531,Germany,Emegtei,32,109570.21,2,Tiim,Tiim,172049.84,Ugui
15609653,614,Germany,Emegtei,44,118715.86,1,Tiim,Ugui,133591.11,Tiim
15594577,556,Mongolia,Eregtei,35,0,2,Tiim,Tiim,192751.18,Ugui
15584114,678,Germany,Emegtei,43,153393.18,2,Tiim,Tiim,193828.27,Ugui
15673367,587,Germany,Eregtei,33,132603.36,1,Tiim,Ugui,55775.72,Ugui
15685576,527,Spain,Emegtei,36,0,2,Tiim,Tiim,102280.29,Ugui
15774727,757,Germany,Emegtei,34,129398.01,2,Ugui,Ugui,44965.44,Ugui
15694288,468,Spain,Eregtei,28,0,2,Tiim,Ugui,170661.02,Ugui
15603319,693,Mongolia,Eregtei,29,151352.74,1,Ugui,Ugui,197145.89,Ugui
15759066,483,Mongolia,Emegtei,44,136836.49,1,Tiim,Ugui,192359.9,Tiim
15814816,466,Mongolia,Eregtei,40,91592.06,1,Tiim,Ugui,141210.18,Tiim
15724402,770,Mongolia,Emegtei,30,0,2,Tiim,Ugui,100557.03,Ugui
15571059,734,Mongolia,Emegtei,54,0,1,Tiim,Ugui,130805.54,Tiim
15674206,716,Mongolia,Emegtei,22,0,2,Tiim,Tiim,92606.98,Ugui
15715160,439,Mongolia,Eregtei,36,165536.28,2,Tiim,Tiim,123956.83,Ugui
15730448,538,Germany,Eregtei,25,62482.95,1,Tiim,Tiim,102758.43,Ugui
15662067,743,Mongolia,Eregtei,40,68155.59,1,Tiim,Ugui,94876.65,Ugui
15779581,734,Spain,Emegtei,43,55853.33,2,Ugui,Tiim,94811.85,Tiim
15662901,656,Mongolia,Eregtei,37,0,2,Ugui,Tiim,67840.81,Ugui
15689751,666,Mongolia,Emegtei,31,79589.43,1,Ugui,Ugui,4050.57,Ugui
15667742,627,Spain,Eregtei,41,100880.76,1,Ugui,Tiim,134665.25,Ugui
15738448,480,Germany,Emegtei,25,174330.35,2,Ugui,Ugui,181647.13,Ugui
15680243,792,Mongolia,Eregtei,19,143390.51,1,Tiim,Ugui,33282.84,Ugui
15745083,613,Germany,Eregtei,59,91415.76,1,Ugui,Ugui,27965,Tiim
15708228,476,Germany,Eregtei,30,134366.42,1,Tiim,Ugui,68343.53,Ugui
15628523,539,Mongolia,Emegtei,24,0,2,Tiim,Tiim,198161.07,Ugui
15708196,696,Spain,Eregtei,60,88786.81,1,Tiim,Tiim,196858.4,Ugui
15735549,810,Germany,Eregtei,35,96814.46,2,Tiim,Tiim,120511.03,Ugui
15809347,763,Germany,Eregtei,32,160680.41,1,Tiim,Ugui,30886.35,Ugui
15660866,640,Mongolia,Emegtei,29,0,2,Tiim,Ugui,2743.69,Ugui
15766609,655,Mongolia,Emegtei,47,0,2,Tiim,Ugui,167778.62,Ugui
15654230,526,Germany,Eregtei,31,145537.21,1,Tiim,Ugui,132404.64,Ugui
15794566,678,Mongolia,Emegtei,28,0,2,Tiim,Tiim,144423.17,Tiim
15800890,554,Mongolia,Emegtei,45,0,2,Tiim,Tiim,181204.5,Ugui
15697424,597,Spain,Emegtei,30,119370.11,1,Tiim,Tiim,182726.22,Tiim
15724536,560,Spain,Emegtei,28,0,2,Tiim,Tiim,120880.72,Ugui
15735878,850,Germany,Emegtei,47,134381.52,1,Ugui,Ugui,26812.89,Tiim
15707596,546,Germany,Emegtei,74,114888.74,2,Tiim,Tiim,66732.63,Tiim
15657163,623,Germany,Eregtei,42,149332.48,2,Tiim,Ugui,100834.22,Ugui
15622478,698,Mongolia,Emegtei,40,105061.74,3,Tiim,Ugui,107815.31,Tiim
15779529,620,Mongolia,Eregtei,32,0,2,Tiim,Tiim,34665.79,Ugui
15636023,619,Mongolia,Emegtei,40,0,1,Tiim,Tiim,147093.84,Tiim
15582066,561,Mongolia,Eregtei,21,0,1,Tiim,Tiim,36942.35,Ugui
15666675,753,Mongolia,Emegtei,39,155062.8,1,Tiim,Tiim,16460.77,Ugui
15732987,721,Spain,Eregtei,43,88798.34,1,Ugui,Ugui,45610.63,Ugui
15789432,451,Mongolia,Eregtei,33,0,2,Tiim,Ugui,184954.11,Ugui
15663161,680,Germany,Emegtei,51,143139.87,1,Ugui,Ugui,47795.43,Tiim
15694879,590,Spain,Emegtei,23,0,2,Tiim,Ugui,196789.9,Ugui
15593715,634,Germany,Eregtei,27,107027.52,1,Tiim,Ugui,173425.68,Ugui
15575002,676,Mongolia,Eregtei,29,140720.93,1,Tiim,Ugui,36221.18,Ugui
15622171,642,Mongolia,Eregtei,30,80964.57,2,Tiim,Ugui,174738.2,Ugui
15795224,760,Mongolia,Eregtei,39,178585.46,1,Tiim,Ugui,67131.3,Tiim
15685346,736,Spain,Emegtei,26,135889.13,1,Tiim,Tiim,165692.03,Ugui
15691808,656,Mongolia,Eregtei,43,134919.85,1,Tiim,Ugui,194691.95,Ugui
15721007,776,Germany,Eregtei,33,115130.34,1,Ugui,Ugui,129525.5,Tiim
15794253,832,Spain,Emegtei,34,138190.13,2,Ugui,Tiim,146511.2,Ugui
15694453,631,Germany,Eregtei,37,131519.49,2,Tiim,Tiim,51752.18,Ugui
15813113,795,Spain,Emegtei,56,0,1,Tiim,Ugui,35418.69,Tiim
15614187,648,Germany,Emegtei,39,126935.98,2,Ugui,Tiim,57995.74,Ugui
15619407,615,Mongolia,Eregtei,39,133707.09,1,Tiim,Tiim,108152.75,Ugui
15646227,682,Mongolia,Emegtei,27,97893.2,1,Tiim,Ugui,166144.98,Ugui
15660541,694,Mongolia,Eregtei,34,127900.03,1,Tiim,Ugui,101737.8,Ugui
15753874,694,Mongolia,Eregtei,37,143835.47,1,Ugui,Tiim,33326.71,Ugui
15617877,607,Mongolia,Eregtei,44,0,2,Tiim,Tiim,81140.09,Ugui
15772073,664,Mongolia,Eregtei,48,0,1,Tiim,Ugui,140173.17,Tiim
15701537,756,Mongolia,Eregtei,60,0,1,Tiim,Tiim,166513.49,Tiim
15736228,645,Mongolia,Emegtei,40,129596.77,1,Tiim,Tiim,103232.6,Ugui
15780572,653,Spain,Eregtei,30,0,2,Tiim,Ugui,120736.04,Ugui
15769596,710,Germany,Emegtei,24,110407.44,2,Ugui,Ugui,15832.43,Tiim
15586996,697,Mongolia,Emegtei,76,0,2,Ugui,Tiim,188772.45,Ugui
15722061,619,Germany,Emegtei,41,142015.76,2,Tiim,Ugui,114323.66,Ugui
15638003,648,Spain,Eregtei,55,81370.07,1,Ugui,Tiim,181534.04,Ugui
15775590,482,Germany,Emegtei,48,69329.47,1,Ugui,Ugui,102640.52,Tiim
15730688,548,Mongolia,Emegtei,28,116755.5,2,Tiim,Tiim,158585.17,Tiim
15753102,752,Spain,Eregtei,44,83870.33,1,Tiim,Ugui,178722.24,Ugui
15810075,648,Mongolia,Emegtei,39,130694.89,2,Tiim,Tiim,153955.38,Tiim
15723373,643,Spain,Emegtei,34,117451.47,1,Tiim,Ugui,65374.86,Ugui
15795298,573,Germany,Emegtei,35,206868.78,2,Ugui,Tiim,102986.15,Ugui
15584320,686,Mongolia,Emegtei,39,111695.62,1,Ugui,Ugui,136643.84,Ugui
15724161,644,Mongolia,Emegtei,40,137285.26,4,Tiim,Ugui,77063.63,Tiim
15750056,702,Mongolia,Emegtei,29,149218.39,1,Tiim,Tiim,9633.01,Ugui
15609637,652,Mongolia,Eregtei,51,0,2,Ugui,Tiim,43496.36,Ugui
15794493,641,Spain,Eregtei,32,0,2,Tiim,Tiim,24267.28,Ugui
15569641,692,Germany,Emegtei,41,130701.29,1,Tiim,Ugui,59354.24,Tiim
15815236,574,Spain,Eregtei,34,0,2,Ugui,Ugui,28269.86,Ugui
15811177,643,Mongolia,Emegtei,31,167949.48,1,Tiim,Ugui,143162.34,Ugui
15680587,834,Mongolia,Eregtei,23,131254.81,1,Tiim,Ugui,20199.3,Ugui
15672821,591,Mongolia,Eregtei,28,0,2,Tiim,Tiim,48606.92,Ugui
15767681,470,Spain,Eregtei,34,0,2,Ugui,Tiim,89013.67,Ugui
15600379,608,Spain,Eregtei,34,86656.13,1,Ugui,Tiim,59890.29,Ugui
15801336,649,Germany,Emegtei,37,114737.26,1,Tiim,Tiim,106655.88,Tiim
15721592,665,Mongolia,Emegtei,38,0,2,Tiim,Ugui,156439.56,Ugui
15581282,651,Mongolia,Emegtei,39,0,1,Tiim,Ugui,24176.44,Ugui
15746203,555,Germany,Eregtei,62,119817.33,1,Ugui,Tiim,43507.1,Tiim
15583137,637,Mongolia,Emegtei,48,130806.99,2,Tiim,Tiim,132005.85,Tiim
15680752,675,Mongolia,Emegtei,49,0,1,Tiim,Tiim,80496.71,Tiim
15688172,677,Spain,Eregtei,40,0,2,Tiim,Ugui,88947.56,Ugui
15791373,850,Germany,Emegtei,35,80931.75,1,Ugui,Ugui,12639.67,Tiim
15589449,815,Mongolia,Emegtei,56,0,3,Tiim,Tiim,94248.16,Tiim
15692819,665,Germany,Eregtei,32,132178.67,1,Ugui,Ugui,11865.76,Ugui
15727467,485,Mongolia,Emegtei,27,0,2,Tiim,Ugui,141449.86,Ugui
15734312,577,Spain,Eregtei,43,0,2,Tiim,Tiim,149457.81,Ugui
15764604,586,Mongolia,Emegtei,35,164769.02,3,Tiim,Ugui,119814.25,Tiim
15613014,722,Germany,Eregtei,29,107233.85,2,Tiim,Ugui,24924.92,Ugui
15759684,528,Mongolia,Emegtei,27,176227.07,2,Ugui,Tiim,139481.53,Ugui
15609669,542,Mongolia,Emegtei,39,109949.39,2,Tiim,Tiim,41268.65,Ugui
15685536,552,Mongolia,Emegtei,34,0,2,Tiim,Tiim,1351.41,Ugui
15750447,678,Mongolia,Emegtei,60,117738.81,1,Tiim,Ugui,147489.76,Tiim
15663249,575,Spain,Emegtei,37,133292.45,1,Tiim,Ugui,111175.09,Ugui
15638646,669,Mongolia,Emegtei,43,160474.59,1,Tiim,Tiim,95963.14,Ugui
15734161,636,Mongolia,Eregtei,43,0,2,Tiim,Ugui,43128.95,Ugui
15631070,667,Germany,Eregtei,55,154393.43,1,Tiim,Tiim,137674.96,Tiim
15761950,652,Germany,Emegtei,45,110827.49,1,Tiim,Tiim,153383.54,Tiim
15649668,637,Germany,Emegtei,36,145750.45,2,Tiim,Tiim,96660.76,Ugui
15713912,516,Spain,Emegtei,45,109044.3,1,Ugui,Tiim,115818.16,Ugui
15586757,801,Mongolia,Emegtei,32,75170.54,1,Tiim,Tiim,37898.5,Ugui
15596522,692,Mongolia,Emegtei,42,0,2,Tiim,Ugui,145222.93,Ugui
15625395,585,Mongolia,Emegtei,28,105795.9,1,Tiim,Tiim,41219.09,Ugui
15760570,590,Mongolia,Eregtei,32,0,2,Tiim,Ugui,59249.83,Ugui
15566689,554,Spain,Eregtei,66,0,2,Tiim,Tiim,116747.62,Ugui
15725794,659,Mongolia,Emegtei,49,0,1,Tiim,Ugui,116249.72,Tiim
15673539,690,Mongolia,Emegtei,26,118097.87,1,Tiim,Ugui,61257.83,Ugui
15705298,697,Germany,Eregtei,29,172693.54,1,Ugui,Ugui,141798.98,Ugui
15675791,610,Mongolia,Eregtei,36,129440.3,2,Tiim,Ugui,102638.35,Ugui
15747043,599,Spain,Eregtei,36,0,2,Ugui,Ugui,13210.56,Ugui
15736397,544,Mongolia,Eregtei,23,96471.2,1,Tiim,Ugui,35550.97,Ugui
15678201,548,Mongolia,Emegtei,46,0,1,Tiim,Tiim,104469.06,Tiim
15720745,635,Spain,Eregtei,24,140197.18,1,Tiim,Tiim,142935.83,Ugui
15637593,722,Mongolia,Eregtei,20,0,2,Tiim,Ugui,195486.28,Ugui
15598070,564,Mongolia,Emegtei,33,135946.26,1,Tiim,Ugui,63170,Ugui
15787550,719,Mongolia,Eregtei,69,0,2,Tiim,Tiim,58320.06,Ugui
15603942,547,Germany,Eregtei,50,81290.02,3,Ugui,Tiim,177747.03,Tiim
15733973,850,Mongolia,Emegtei,42,0,1,Tiim,Ugui,19632.64,Tiim
15596761,515,Germany,Eregtei,60,113715.36,1,Tiim,Ugui,18424.24,Tiim
15652400,667,Spain,Eregtei,56,168883.08,1,Ugui,Tiim,18897.78,Ugui
15717893,607,Germany,Eregtei,36,143421.74,1,Tiim,Ugui,97879.02,Ugui
15622585,525,Mongolia,Eregtei,26,153644.39,1,Tiim,Tiim,63197.88,Ugui
15733964,606,Spain,Emegtei,53,109330.06,1,Tiim,Tiim,75860.01,Ugui
15753861,686,Germany,Emegtei,27,115095.88,2,Ugui,Ugui,78622.46,Ugui
15747097,611,Mongolia,Eregtei,35,0,1,Tiim,Tiim,23598.23,Tiim
15594762,827,Spain,Eregtei,46,183276.32,1,Tiim,Tiim,13460.27,Ugui
15667417,572,Mongolia,Eregtei,33,68193.72,1,Tiim,Ugui,19998.31,Ugui
15684861,726,Mongolia,Emegtei,32,0,2,Ugui,Ugui,185075.63,Ugui
15742204,579,Germany,Eregtei,31,139729.54,1,Ugui,Tiim,135815.38,Ugui
15623502,598,Spain,Emegtei,56,98365.33,1,Tiim,Tiim,44251.33,Ugui
15774872,663,Mongolia,Eregtei,36,0,2,Tiim,Ugui,136349.55,Ugui
15611191,505,Germany,Emegtei,37,122453.97,2,Tiim,Tiim,52693.99,Ugui
15674331,576,Germany,Eregtei,30,132174.41,2,Ugui,Ugui,93767.03,Ugui
15619465,555,Spain,Emegtei,24,0,2,Ugui,Tiim,197866.55,Ugui
15575247,524,Mongolia,Eregtei,30,0,2,Tiim,Ugui,126812.85,Ugui
15695679,776,Spain,Eregtei,39,104349.45,1,Ugui,Ugui,79503.05,Ugui
15713463,645,Germany,Emegtei,41,138881.04,1,Tiim,Ugui,129936.53,Tiim
15785170,850,Germany,Emegtei,32,116968.91,1,Ugui,Ugui,175094.62,Ugui
15796351,603,Germany,Eregtei,35,105346.03,2,Tiim,Tiim,130379.5,Ugui
15639576,691,Mongolia,Eregtei,26,136623.19,1,Tiim,Ugui,153228,Ugui
15693264,583,Mongolia,Emegtei,29,0,2,Tiim,Tiim,111285.85,Ugui
15589715,584,Mongolia,Emegtei,66,0,1,Tiim,Ugui,49553.38,Tiim
15769902,679,Mongolia,Emegtei,33,0,2,Tiim,Tiim,98015.85,Ugui
15587177,646,Mongolia,Eregtei,36,124445.52,1,Tiim,Ugui,88481.32,Ugui
15814553,559,Mongolia,Emegtei,34,68999.66,2,Tiim,Tiim,66879.27,Ugui
15601550,595,Spain,Eregtei,36,85768.42,1,Tiim,Tiim,24802.77,Ugui
15664907,527,Mongolia,Eregtei,47,0,1,Tiim,Ugui,21312.16,Tiim
15612465,684,Spain,Eregtei,34,100628,2,Tiim,Tiim,190263.78,Ugui
15810800,673,Spain,Emegtei,32,0,1,Tiim,Tiim,72873.33,Ugui
15665760,802,Spain,Eregtei,38,0,2,Ugui,Tiim,57764.65,Ugui
15588080,675,Mongolia,Eregtei,54,0,1,Tiim,Ugui,110273.84,Tiim
15776844,762,Spain,Emegtei,19,0,2,Tiim,Ugui,55500.17,Ugui
15717560,580,Mongolia,Eregtei,50,125647.36,1,Tiim,Ugui,57541.08,Tiim
15629739,621,Germany,Emegtei,31,100375.39,1,Tiim,Tiim,90384.26,Ugui
15729908,411,Mongolia,Emegtei,36,0,1,Ugui,Ugui,120694.35,Ugui
15716781,815,Mongolia,Eregtei,24,171922.72,1,Ugui,Tiim,178028.96,Ugui
15646936,631,Germany,Emegtei,32,146810.99,2,Tiim,Tiim,180990.29,Ugui
15768151,514,Germany,Emegtei,45,109032.23,1,Ugui,Tiim,155407.21,Tiim
15579212,638,Mongolia,Eregtei,57,0,1,Tiim,Ugui,33676.48,Tiim
15721835,791,Spain,Eregtei,25,0,1,Tiim,Ugui,89666.28,Ugui
15800515,516,Mongolia,Eregtei,35,128653.59,1,Tiim,Ugui,127558.26,Ugui
15591279,734,Mongolia,Eregtei,37,80387.81,1,Ugui,Tiim,77272.62,Ugui
15587419,611,Mongolia,Eregtei,58,0,2,Ugui,Tiim,107665.68,Tiim
15750335,850,Germany,Eregtei,43,108508.82,3,Tiim,Ugui,184044.8,Tiim
15699619,641,Mongolia,Eregtei,31,155978.17,1,Tiim,Ugui,91510.71,Ugui
15606472,585,Mongolia,Emegtei,38,0,1,Tiim,Tiim,87363.56,Ugui
15778368,552,Germany,Eregtei,50,121175.56,1,Tiim,Ugui,117505.07,Tiim
15671387,507,Mongolia,Emegtei,29,89349.47,2,Ugui,Ugui,180626.68,Ugui
15573926,735,Spain,Eregtei,38,86131.71,2,Ugui,Ugui,93478.96,Ugui
15709183,707,Mongolia,Emegtei,58,102346.86,1,Tiim,Tiim,114672.64,Ugui
15577514,698,Germany,Emegtei,36,121263.62,1,Tiim,Tiim,13387.88,Ugui
15778830,841,Mongolia,Eregtei,31,0,2,Tiim,Ugui,173240.52,Ugui
15768072,688,Spain,Emegtei,33,0,1,Ugui,Ugui,27557.18,Tiim
15768293,614,Mongolia,Eregtei,51,0,2,Tiim,Tiim,5552.37,Ugui
15654456,511,Germany,Eregtei,48,149726.08,1,Ugui,Ugui,88307.87,Tiim
15807525,447,Mongolia,Eregtei,43,0,2,Tiim,Ugui,33879.26,Tiim
15574372,738,Mongolia,Eregtei,35,161274.05,2,Tiim,Ugui,181429.87,Ugui
15671249,422,Mongolia,Emegtei,33,0,2,Tiim,Ugui,102655.31,Ugui
15779744,537,Spain,Eregtei,30,103138.17,1,Tiim,Tiim,96555.42,Ugui
15624755,707,Germany,Emegtei,40,109628.44,1,Tiim,Ugui,189366.03,Ugui
15611430,690,Mongolia,Eregtei,54,0,1,Tiim,Ugui,12847.61,Tiim
15774744,664,Germany,Eregtei,33,97286.16,2,Tiim,Ugui,143433.33,Ugui
15629885,850,Mongolia,Emegtei,33,118004.26,1,Tiim,Ugui,183983.82,Ugui
15708791,584,Spain,Eregtei,32,85534.83,1,Ugui,Ugui,169137.24,Ugui
15793890,728,Mongolia,Emegtei,59,0,1,Tiim,Tiim,163365.85,Tiim
15646091,560,Spain,Emegtei,43,95140.44,2,Tiim,Ugui,123181.44,Tiim
15596984,629,Mongolia,Emegtei,31,0,1,Tiim,Tiim,16447.6,Tiim
15800215,658,Mongolia,Eregtei,25,0,2,Ugui,Tiim,173948.4,Ugui
15577806,794,Germany,Emegtei,54,75900.84,1,Tiim,Tiim,192154.66,Ugui
15749381,790,Mongolia,Emegtei,41,126619.27,1,Tiim,Ugui,198224.38,Ugui
15683758,640,Mongolia,Eregtei,44,111833.47,1,Tiim,Ugui,67202.74,Ugui
15670615,652,Spain,Eregtei,37,0,2,Tiim,Ugui,68789.93,Ugui
15715622,583,Mongolia,Emegtei,57,238387.56,1,Ugui,Tiim,147964.99,Tiim
15707634,775,Mongolia,Emegtei,32,108698.96,2,Tiim,Tiim,161069.73,Ugui
15806901,584,Mongolia,Emegtei,39,112687.69,1,Tiim,Tiim,127749.61,Ugui
15775335,635,Germany,Emegtei,48,81556.89,2,Tiim,Ugui,191914.37,Ugui
15724150,814,Mongolia,Eregtei,48,136596.85,1,Tiim,Tiim,185791.9,Ugui
15627220,735,Germany,Emegtei,43,98807.45,1,Ugui,Ugui,184570.04,Tiim
15672330,678,Mongolia,Emegtei,31,0,2,Ugui,Tiim,130446.65,Ugui
15668521,693,Mongolia,Eregtei,37,0,2,Tiim,Tiim,82867.55,Ugui
15807837,640,Mongolia,Emegtei,30,107499.7,1,Tiim,Tiim,187632.22,Ugui
15592570,773,Spain,Emegtei,23,0,2,Tiim,Ugui,56759.79,Ugui
15748589,736,Mongolia,Emegtei,30,0,2,Tiim,Ugui,34180.33,Ugui
15635893,693,Mongolia,Emegtei,28,0,2,Tiim,Tiim,158545.25,Ugui
15757632,496,Mongolia,Emegtei,41,176024.05,2,Tiim,Ugui,182337.98,Ugui
15691863,751,Mongolia,Emegtei,39,0,2,Tiim,Tiim,84175.34,Ugui
15706071,528,Germany,Eregtei,39,127631.62,1,Ugui,Tiim,22197.8,Tiim
15654296,754,Spain,Emegtei,19,0,1,Tiim,Ugui,189641.11,Ugui
15755018,568,Germany,Emegtei,26,109819.16,2,Tiim,Ugui,154491.39,Ugui
15594041,592,Spain,Emegtei,41,138734.94,1,Tiim,Ugui,90020.74,Ugui
15670587,558,Germany,Eregtei,25,111363.1,2,Tiim,Ugui,197264.35,Ugui
15724527,825,Mongolia,Eregtei,34,0,2,Tiim,Tiim,31933.06,Ugui
15801904,677,Germany,Eregtei,28,143988,2,Tiim,Ugui,8755.69,Tiim
15658195,653,Mongolia,Eregtei,34,118838.75,1,Tiim,Tiim,52820.13,Ugui
15630113,593,Spain,Eregtei,35,161637.75,1,Tiim,Tiim,20008.46,Ugui
15784320,632,Mongolia,Emegtei,44,133793.89,1,Tiim,Tiim,34607.14,Tiim
15676513,601,Germany,Eregtei,35,71553.83,1,Tiim,Ugui,177384.45,Ugui
15574072,786,Mongolia,Emegtei,62,0,1,Tiim,Tiim,165702.64,Ugui
